frame,time_sec,timecode,gray_diff,hist_diff,edge_diff,composite
869,36.245,00:36.24,0.023884,0.047172,0.113264,0.040973
870,36.286,00:36.29,0.026556,0.051976,0.092639,0.042061
871,36.328,00:36.33,0.019845,0.037882,0.100671,0.034241
872,36.37,00:36.37,0.033172,0.045306,0.124097,0.046512
873,36.411,00:36.41,0.018843,0.039895,0.095324,0.033859
874,36.453,00:36.45,0.037717,0.057544,0.11338,0.052223
875,36.495,00:36.49,0.019209,0.038008,0.10088,0.033956
876,36.537,00:36.54,0.035369,0.050794,0.113704,0.048601
877,36.578,00:36.58,0.018281,0.041635,0.093009,0.033928
878,36.62,00:36.62,0.040297,0.056834,0.128681,0.054923
879,36.662,00:36.66,0.02112,0.03791,0.10581,0.035465
880,36.703,00:36.70,0.037495,0.052343,0.123958,0.051338
881,36.745,00:36.75,0.023215,0.03719,0.114097,0.037195
882,36.787,00:36.79,0.03788,0.047477,0.117153,0.049167
883,36.828,00:36.83,0.020952,0.035681,0.102477,0.03426
884,36.87,00:36.87,0.034966,0.048033,0.123449,0.048388
885,36.912,00:36.91,0.021265,0.041668,0.105069,0.036787
886,36.954,00:36.95,0.038727,0.065533,0.115718,0.055808
887,36.995,00:37.00,0.02263,0.036756,0.111458,0.036457
888,37.037,00:37.04,0.035158,0.053809,0.13537,0.051707
889,37.079,00:37.08,0.020672,0.038791,0.102778,0.035224
890,37.12,00:37.12,0.040697,0.057985,0.125764,0.055254
891,37.162,00:37.16,0.022726,0.038574,0.109907,0.036991
892,37.204,00:37.20,0.283292,0.652023,0.30338,0.414357
893,37.246,00:37.25,0.145948,0.097946,0.188657,0.133418
894,37.287,00:37.29,0.19717,0.156916,0.211366,0.184501
895,37.329,00:37.33,0.184746,0.098926,0.224537,0.158688
896,37.371,00:37.37,0.12135,0.061625,0.22419,0.11073
897,37.412,00:37.41,0.082479,0.046794,0.220208,0.083762
898,37.454,00:37.45,0.054695,0.0515,0.184097,0.066517
899,37.496,00:37.50,0.002186,0.032751,0.010023,0.013667
900,37.538,00:37.54,0.010401,0.03452,0.034931,0.021296
901,37.579,00:37.58,0.000672,0.020692,0.001991,0.007811
902,37.621,00:37.62,0.00054,0.0214,0.001759,0.007963
903,37.663,00:37.66,0.002212,0.027645,0.008773,0.011769
904,37.704,00:37.70,0.295081,0.426882,0.258981,0.337601
905,37.746,00:37.75,0.195348,0.127123,0.272685,0.179203
906,37.788,00:37.79,0.00189,0.025357,0.009792,0.010894
907,37.829,00:37.83,0.143087,0.071482,0.264236,0.13014
908,37.871,00:37.87,0.003766,0.029043,0.016042,0.01384
909,37.913,00:37.91,0.145999,0.097698,0.257407,0.140235
910,37.955,00:37.95,0.001511,0.026612,0.00669,0.010814
911,37.996,00:38.00,0.111029,0.071639,0.246111,0.110751
912,38.038,00:38.04,0.005877,0.037587,0.026412,0.019029
913,38.08,00:38.08,0.00238,0.021616,0.011019,0.009977
914,38.121,00:38.12,0.289613,0.839955,0.179005,0.471172
915,38.163,00:38.16,0.010877,0.018446,0.030023,0.015441
916,38.205,00:38.20,0.07578,0.255482,0.034514,0.134549
917,38.247,00:38.25,0.126799,0.277287,0.053889,0.172179
918,38.288,00:38.29,0.057141,0.145278,0.065417,0.088817
919,38.33,00:38.33,0.005792,0.02414,0.018032,0.013438
920,38.372,00:38.37,0.04594,0.07122,0.061944,0.056388
921,38.413,00:38.41,0.082594,0.303118,0.064676,0.157986
922,38.455,00:38.46,0.043428,0.171569,0.055278,0.089463
923,38.497,00:38.50,0.008763,0.026954,0.028866,0.01714
924,38.539,00:38.54,0.02162,0.052655,0.050463,0.035366
925,38.58,00:38.58,0.009082,0.030029,0.031019,0.018607
926,38.622,00:38.62,0.03648,0.140766,0.052384,0.07457
927,38.664,00:38.66,0.098446,0.223296,0.054653,0.137764
928,38.705,00:38.71,0.008294,0.039789,0.023634,0.020851
929,38.747,00:38.75,0.158052,0.383475,0.074907,0.228636
930,38.789,00:38.79,0.006911,0.038848,0.025972,0.019995
931,38.83,00:38.83,0.112791,0.171103,0.095509,0.131472
932,38.872,00:38.87,0.006433,0.024486,0.021296,0.014238
933,38.914,00:38.91,0.106223,0.096941,0.101829,0.102535
934,38.956,00:38.96,0.006525,0.029851,0.022523,0.016289
935,38.997,00:39.00,0.15866,0.266338,0.11294,0.191775
936,39.039,00:39.04,0.00551,0.024599,0.021366,0.013777
937,39.081,00:39.08,0.119107,0.174596,0.107014,0.137319
938,39.122,00:39.12,0.007711,0.044528,0.020579,0.021884
939,39.164,00:39.16,0.205816,0.225745,0.110486,0.203258
940,39.206,00:39.21,0.005404,0.023614,0.020417,0.013279
941,39.248,00:39.25,0.207392,0.191721,0.111273,0.192295
942,39.289,00:39.29,0.002851,0.028208,0.009838,0.012425
943,39.331,00:39.33,0.216442,0.211612,0.134907,0.206598
944,39.373,00:39.37,0.003163,0.024344,0.012847,0.011545
945,39.414,00:39.41,0.185171,0.17247,0.163819,0.17859
946,39.456,00:39.46,0.005363,0.024066,0.022824,0.013655
947,39.498,00:39.50,0.147058,0.139632,0.165671,0.146321
948,39.54,00:39.54,0.194729,0.215575,0.141944,0.196747
949,39.581,00:39.58,0.002018,0.02038,0.005671,0.00881
950,39.623,00:39.62,0.07605,0.101868,0.106806,0.088162
951,39.665,00:39.66,0.002878,0.024005,0.008449,0.01083
952,39.706,00:39.71,0.147165,0.157321,0.11206,0.147209
953,39.748,00:39.75,0.256031,0.34656,0.161065,0.278219
954,39.79,00:39.79,0.263538,0.380948,0.194398,0.297717
955,39.831,00:39.83,0.0025,0.02968,0.009468,0.01271
956,39.873,00:39.87,0.195718,0.230215,0.172477,0.205468
957,39.915,00:39.91,0.003611,0.034112,0.012755,0.015201
958,39.957,00:39.96,0.184449,0.213665,0.129514,0.189181
959,39.998,00:40.00,0.00296,0.029092,0.011042,0.012914
960,40.04,00:40.04,0.213136,0.409144,0.138449,0.27427
961,40.082,00:40.08,0.002959,0.024173,0.011227,0.011211
962,40.123,00:40.12,0.122932,0.137927,0.153819,0.131269
963,40.165,00:40.17,0.003891,0.022486,0.012269,0.011237
964,40.207,00:40.21,0.103013,0.138216,0.149352,0.119968
965,40.249,00:40.25,0.005129,0.03033,0.021181,0.015555
966,40.29,00:40.29,0.096123,0.105577,0.137176,0.103537
967,40.332,00:40.33,0.005848,0.025655,0.023912,0.014587
968,40.374,00:40.37,0.076363,0.102295,0.137755,0.091579
969,40.415,00:40.42,0.007204,0.029386,0.032269,0.017474
970,40.457,00:40.46,0.130293,0.132234,0.158241,0.133767
971,40.499,00:40.50,0.005404,0.024881,0.026782,0.014359
972,40.541,00:40.54,0.100521,0.113615,0.167338,0.111786
973,40.582,00:40.58,0.005434,0.030893,0.024097,0.016211
974,40.624,00:40.62,0.104282,0.101784,0.165671,0.109547
975,40.666,00:40.67,0.006545,0.030521,0.031481,0.01743
976,40.707,00:40.71,0.128869,0.124514,0.162338,0.130691
977,40.749,00:40.75,0.006574,0.031646,0.026597,0.017352
978,40.791,00:40.79,0.193416,0.207744,0.167755,0.195865
979,40.832,00:40.83,0.005213,0.025862,0.022037,0.014122
980,40.874,00:40.87,0.15093,0.169418,0.179491,0.160257
981,40.916,00:40.92,0.042847,0.142621,0.068218,0.080305
982,40.958,00:40.96,0.229046,0.210869,0.227731,0.222553
983,40.999,00:41.00,0.003883,0.023951,0.016644,0.012183
984,41.041,00:41.04,0.293722,0.241791,0.215602,0.267734
985,41.083,00:41.08,0.284249,0.415588,0.183542,0.320147
986,41.124,00:41.12,0.006368,0.025778,0.031296,0.015654
987,41.166,00:41.17,0.152984,0.195635,0.165579,0.169171
988,41.208,00:41.21,0.079905,0.182157,0.104769,0.11818
989,41.25,00:41.25,0.058844,0.080031,0.095741,0.069949
990,41.291,00:41.29,0.18563,0.231223,0.171944,0.200219
991,41.333,00:41.33,0.080604,0.135909,0.105417,0.102442
992,41.375,00:41.37,0.105731,0.148966,0.116875,0.121978
993,41.416,00:41.42,0.0654,0.132205,0.080787,0.090321
994,41.458,00:41.46,0.042728,0.201118,0.059769,0.099868
995,41.5,00:41.50,0.167275,0.162949,0.141528,0.163186
996,41.542,00:41.54,0.006486,0.024081,0.025509,0.014547
997,41.583,00:41.58,0.25835,0.242664,0.157801,0.242805
998,41.625,00:41.62,0.01081,0.041368,0.044769,0.024901
999,41.667,00:41.67,0.167253,0.136191,0.153542,0.15501
1000,41.708,00:41.71,0.00941,0.024061,0.035162,0.017113
1001,41.75,00:41.75,0.00866,0.023962,0.036296,0.016779
1002,41.792,00:41.79,0.112199,0.100117,0.139977,0.110748
1003,41.833,00:41.83,0.00644,0.0173,0.029977,0.012595
1004,41.875,00:41.88,0.196131,0.192045,0.153958,0.190483
1005,41.917,00:41.92,0.005129,0.020408,0.024491,0.012413
1006,41.959,00:41.96,0.006198,0.026348,0.025347,0.015165
1007,42.0,00:42.00,0.182248,0.143536,0.164167,0.166891
1008,42.042,00:42.04,0.007047,0.022506,0.027037,0.014457
1009,42.084,00:42.08,0.008334,0.023756,0.035347,0.016433
1010,42.125,00:42.13,0.205097,0.220403,0.183194,0.208264
1011,42.167,00:42.17,0.005157,0.018698,0.024954,0.011876
1012,42.209,00:42.21,0.13841,0.161767,0.173657,0.15011
1013,42.251,00:42.25,0.007006,0.026978,0.026111,0.015907
1014,42.292,00:42.29,0.077748,0.054295,0.147894,0.076554
1015,42.334,00:42.33,0.006809,0.01913,0.028241,0.013265
1016,42.376,00:42.38,0.145722,0.135815,0.16463,0.144145
1017,42.417,00:42.42,0.007787,0.025454,0.033681,0.01656
1018,42.459,00:42.46,0.146018,0.148895,0.154676,0.147891
1019,42.501,00:42.50,0.008927,0.021359,0.032755,0.015661
1020,42.543,00:42.54,0.009496,0.020811,0.032292,0.015736
1021,42.584,00:42.58,0.240103,0.322997,0.168171,0.261923
1022,42.626,00:42.63,0.003823,0.017171,0.014676,0.00958
1023,42.668,00:42.67,0.128811,0.075672,0.180694,0.115401
1024,42.709,00:42.71,0.004984,0.020293,0.014699,0.011313
1025,42.751,00:42.75,0.164069,0.128454,0.175972,0.152794
1026,42.793,00:42.79,0.005808,0.025103,0.021481,0.014129
1027,42.834,00:42.83,0.13985,0.125857,0.164352,0.137403
1028,42.876,00:42.88,0.006336,0.024887,0.022847,0.01448
1029,42.918,00:42.92,0.110958,0.0822,0.158218,0.105618
1030,42.96,00:42.96,0.269456,0.436926,0.134583,0.314583
1031,43.001,00:43.00,0.00309,0.013564,0.011458,0.007593
1032,43.043,00:43.04,0.273999,0.480437,0.106944,0.329547
1033,43.085,00:43.08,0.006289,0.023401,0.026551,0.014304
1034,43.126,00:43.13,0.231022,0.445806,0.11544,0.294638
1035,43.168,00:43.17,0.003346,0.018611,0.01287,0.009641
1036,43.21,00:43.21,0.14107,0.178135,0.134444,0.15338
1037,43.252,00:43.25,0.057053,0.065044,0.057778,0.059922
1038,43.293,00:43.29,0.069207,0.100898,0.093704,0.082749
1039,43.335,00:43.33,0.061749,0.178084,0.065347,0.102826
1040,43.377,00:43.38,0.136711,0.192652,0.155625,0.158182
1041,43.418,00:43.42,0.002496,0.014332,0.007778,0.007167
1042,43.46,00:43.46,0.142317,0.15629,0.156968,0.148673
1043,43.502,00:43.50,0.002095,0.014822,0.008958,0.007236
1044,43.544,00:43.54,0.205532,0.306609,0.16625,0.236981
1045,43.585,00:43.59,0.08723,0.104177,0.127384,0.097177
1046,43.627,00:43.63,0.149076,0.415485,0.068287,0.23424
1047,43.669,00:43.67,0.102849,0.163844,0.132407,0.127153
1048,43.71,00:43.71,0.200178,0.424668,0.172847,0.276017
1049,43.752,00:43.75,0.004392,0.020767,0.017847,0.011468
1050,43.794,00:43.79,0.189098,0.289522,0.184375,0.223774
1051,43.835,00:43.84,0.00503,0.023116,0.020324,0.012889
1052,43.877,00:43.88,0.146569,0.215008,0.187269,0.174593
1053,43.919,00:43.92,0.099294,0.130797,0.163333,0.116724
1054,43.961,00:43.96,0.007446,0.026509,0.025648,0.015938
1055,44.002,00:44.00,0.136995,0.192077,0.162384,0.158813
1056,44.044,00:44.04,0.15125,0.19193,0.166273,0.16699
1057,44.086,00:44.09,0.008607,0.026245,0.03125,0.017045
1058,44.127,00:44.13,0.107583,0.090121,0.164259,0.107139
1059,44.169,00:44.17,0.00684,0.018118,0.022593,0.012362
1060,44.211,00:44.21,0.16902,0.201307,0.185972,0.182016
1061,44.253,00:44.25,0.10404,0.093542,0.179722,0.107934
1062,44.294,00:44.29,0.007095,0.025187,0.02125,0.014843
1063,44.336,00:44.34,0.135886,0.13798,0.182315,0.141262
1064,44.378,00:44.38,0.134552,0.121038,0.176412,0.134008
1065,44.419,00:44.42,0.007463,0.019308,0.029699,0.013832
1066,44.461,00:44.46,0.105769,0.100463,0.171134,0.110448
1067,44.503,00:44.50,0.009359,0.026795,0.035162,0.018042
1068,44.545,00:44.54,0.148577,0.157312,0.182454,0.155022
1069,44.586,00:44.59,0.090592,0.07452,0.178704,0.093778
1070,44.628,00:44.63,0.00745,0.020603,0.026829,0.013991
1071,44.67,00:44.67,0.117615,0.107353,0.185833,0.120845
1072,44.711,00:44.71,0.102218,0.095803,0.173403,0.107091
1073,44.753,00:44.75,0.007251,0.025121,0.025069,0.015287
1074,44.795,00:44.79,0.080598,0.071643,0.158819,0.085286
1075,44.836,00:44.84,0.007594,0.022967,0.028588,0.015074
1076,44.878,00:44.88,0.119284,0.115947,0.172824,0.12347
1077,44.92,00:44.92,0.093629,0.077586,0.174213,0.096073
1078,44.962,00:44.96,0.009624,0.029336,0.034769,0.019037
1079,45.003,00:45.00,0.120157,0.107626,0.177454,0.121501
1080,45.045,00:45.05,0.114074,0.126666,0.162639,0.123338
1081,45.087,00:45.09,0.007417,0.02025,0.025625,0.013729
1082,45.128,00:45.13,0.088897,0.082214,0.158542,0.093522
1083,45.17,00:45.17,0.008192,0.018797,0.032338,0.014318
1084,45.212,00:45.21,0.125239,0.146197,0.176759,0.137726
1085,45.254,00:45.25,0.006695,0.021789,0.027963,0.014105
1086,45.295,00:45.30,0.228265,0.543626,0.212361,0.337051
1087,45.337,00:45.34,0.028865,0.047457,0.1175,0.044235
1088,45.379,00:45.38,0.104644,0.071434,0.20544,0.1031
1089,45.42,00:45.42,0.017003,0.044414,0.071435,0.03204
1090,45.462,00:45.46,0.104191,0.076029,0.208681,0.104783
1091,45.504,00:45.50,0.016376,0.047553,0.072546,0.032905
1092,45.546,00:45.55,0.103987,0.078819,0.209375,0.105717
1093,45.587,00:45.59,0.016669,0.042016,0.069653,0.030839
1094,45.629,00:45.63,0.099407,0.069818,0.192963,0.098406
1095,45.671,00:45.67,0.017827,0.041233,0.071296,0.031366
1096,45.712,00:45.71,0.090375,0.07151,0.191481,0.093883
1097,45.754,00:45.75,0.017844,0.037766,0.074144,0.030447
1098,45.796,00:45.80,0.098904,0.075005,0.200324,0.100681
1099,45.837,00:45.84,0.017229,0.043544,0.069375,0.031654
1100,45.879,00:45.88,0.10498,0.071683,0.202222,0.10305
1101,45.921,00:45.92,0.017615,0.043877,0.069815,0.032027
1102,45.963,00:45.96,0.100251,0.067385,0.193912,0.098114
1103,46.004,00:46.00,0.017526,0.039819,0.066111,0.030187
1104,46.046,00:46.05,0.097156,0.077377,0.194583,0.099976
1105,46.088,00:46.09,0.018776,0.04079,0.07706,0.032309
1106,46.129,00:46.13,0.092449,0.076202,0.201597,0.097677
1107,46.171,00:46.17,0.019557,0.042143,0.078611,0.033367
1108,46.213,00:46.21,0.104563,0.075063,0.211204,0.104902
1109,46.255,00:46.25,0.018347,0.033054,0.077731,0.029433
1110,46.296,00:46.30,0.106,0.073181,0.213727,0.105286
1111,46.338,00:46.34,0.019724,0.043544,0.082801,0.034369
1112,46.38,00:46.38,0.102765,0.074338,0.213287,0.103868
1113,46.421,00:46.42,0.02091,0.043947,0.085301,0.035412
1114,46.463,00:46.46,0.106802,0.083061,0.216736,0.109486
1115,46.505,00:46.50,0.021092,0.041664,0.086458,0.034829
1116,46.547,00:46.55,0.102447,0.086925,0.210231,0.107793
1117,46.588,00:46.59,0.019535,0.05748,0.080787,0.038941
1118,46.63,00:46.63,0.107024,0.07164,0.213148,0.105252
1119,46.672,00:46.67,0.01941,0.034547,0.081273,0.030894
1120,46.713,00:46.71,0.111651,0.068943,0.217662,0.107304
1121,46.755,00:46.76,0.020715,0.044512,0.0875,0.035722
1122,46.797,00:46.80,0.101344,0.070912,0.211435,0.101702
1123,46.838,00:46.84,0.019966,0.040772,0.079769,0.033228
1124,46.88,00:46.88,0.102524,0.073729,0.205856,0.102779
1125,46.922,00:46.92,0.01922,0.042825,0.075556,0.033115
1126,46.964,00:46.96,0.098177,0.081727,0.197222,0.102324
1127,47.005,00:47.01,0.019009,0.038643,0.073519,0.031332
1128,47.047,00:47.05,0.107943,0.082448,0.207685,0.108994
1129,47.089,00:47.09,0.019947,0.045985,0.075833,0.034649
1130,47.13,00:47.13,0.108369,0.077884,0.212153,0.108078
1131,47.172,00:47.17,0.017594,0.04086,0.071921,0.03117
1132,47.214,00:47.21,0.106983,0.069826,0.210926,0.104372
1133,47.256,00:47.26,0.017927,0.040488,0.070579,0.031088
1134,47.297,00:47.30,0.102955,0.064593,0.202778,0.099511
1135,47.339,00:47.34,0.019501,0.04306,0.075394,0.033336
1136,47.381,00:47.38,0.094832,0.082103,0.198032,0.100697
1137,47.422,00:47.42,0.320301,0.627572,0.229236,0.41874
1138,47.464,00:47.46,0.048842,0.044855,0.195162,0.062079
1139,47.506,00:47.51,0.001105,0.023161,0.004769,0.009191
1140,47.548,00:47.55,0.001447,0.024964,0.00625,0.010158
1141,47.589,00:47.59,0.000879,0.017698,0.003495,0.007027
1142,47.631,00:47.63,0.000591,0.016131,0.002685,0.006239
1143,47.673,00:47.67,0.323201,0.642493,0.222708,0.424904
1144,47.714,00:47.71,0.046785,0.036172,0.169722,0.055364
1145,47.756,00:47.76,0.000583,0.009554,0.002153,0.00388
1146,47.798,00:47.80,0.000686,0.014696,0.00375,0.005896
1147,47.839,00:47.84,0.000575,0.012335,0.002847,0.004918
1148,47.881,00:47.88,0.000937,0.017574,0.004282,0.007094
1149,47.923,00:47.92,0.281209,0.535751,0.23206,0.365384
1150,47.965,00:47.96,0.045699,0.03725,0.190093,0.057182
1151,48.006,00:48.01,0.00085,0.009123,0.004514,0.004112
1152,48.048,00:48.05,0.000494,0.012043,0.001898,0.004677
1153,48.09,00:48.09,0.000448,0.013952,0.00162,0.005291
1154,48.131,00:48.13,0.000824,0.013388,0.005185,0.005657
1155,48.173,00:48.17,0.356001,0.536999,0.256597,0.40941
1156,48.215,00:48.21,0.068392,0.050786,0.226389,0.07803
1157,48.257,00:48.26,0.000367,0.008389,0.001713,0.003309
1158,48.298,00:48.30,0.000718,0.014381,0.002384,0.005667
1159,48.34,00:48.34,0.000521,0.012931,0.001852,0.004998
1160,48.382,00:48.38,0.000901,0.01755,0.00338,0.006976
1161,48.423,00:48.42,0.001504,0.018051,0.006065,0.007752
1162,48.465,00:48.47,0.0006,0.011223,0.002454,0.004503
1163,48.507,00:48.51,0.000641,0.011505,0.002569,0.004636
1164,48.549,00:48.55,0.000638,0.014313,0.001944,0.005555
1165,48.59,00:48.59,0.000867,0.01792,0.003472,0.007096
1166,48.632,00:48.63,0.001084,0.013569,0.004259,0.005771
1167,48.674,00:48.67,0.278665,0.946989,0.207986,0.505511
1168,48.715,00:48.72,0.097803,0.156612,0.128704,0.121477
1169,48.757,00:48.76,0.080737,0.113137,0.11875,0.095878
1170,48.799,00:48.80,0.087983,0.137489,0.129236,0.109435
1171,48.84,00:48.84,0.000637,0.011672,0.002338,0.004669
1172,48.882,00:48.88,0.304508,0.62618,0.111273,0.39777
1173,48.924,00:48.92,0.000316,0.003711,0.001296,0.001602
1174,48.966,00:48.97,0.140136,0.259388,0.052569,0.173118
1175,49.007,00:49.01,0.051132,0.149913,0.03206,0.083798
1176,49.049,00:49.05,0.05254,0.164601,0.025625,0.08907
1177,49.091,00:49.09,0.051858,0.166262,0.033935,0.090107
1178,49.132,00:49.13,0.051734,0.146629,0.038935,0.083668
1179,49.174,00:49.17,0.051775,0.161198,0.032523,0.088148
1180,49.216,00:49.22,0.11135,0.299988,0.045926,0.170831
1181,49.258,00:49.26,0.209899,0.704164,0.120579,0.373959
1182,49.299,00:49.30,0.012358,0.029211,0.025671,0.019588
1183,49.341,00:49.34,0.2429,0.306196,0.161782,0.256942
1184,49.383,00:49.38,0.007772,0.034889,0.019583,0.018444
1185,49.424,00:49.42,0.276408,0.320786,0.171736,0.281473
1186,49.466,00:49.47,0.002469,0.026167,0.007153,0.011232
1187,49.508,00:49.51,0.236208,0.201454,0.187616,0.219185
1188,49.55,00:49.55,0.006915,0.028319,0.01875,0.01559
1189,49.591,00:49.59,0.216045,0.342202,0.215579,0.260153
1190,49.633,00:49.63,0.018235,0.027667,0.047523,0.024465
1191,49.675,00:49.67,0.130269,0.221973,0.18912,0.168251
1192,49.716,00:49.72,0.021968,0.028433,0.052847,0.027319
1193,49.758,00:49.76,0.050009,0.089409,0.124306,0.071228
1194,49.8,00:49.80,0.023659,0.032155,0.050556,0.029322
1195,49.841,00:49.84,0.036837,0.045719,0.098264,0.046088
1196,49.883,00:49.88,0.025192,0.023103,0.051134,0.027055
1197,49.925,00:49.92,0.040759,0.065374,0.093819,0.05468
1198,49.967,00:49.97,0.026571,0.031025,0.053264,0.0308
1199,50.008,00:50.01,0.037764,0.096359,0.077963,0.062292
1200,50.05,00:50.05,0.030683,0.084725,0.054375,0.051967
1201,50.092,00:50.09,0.037106,0.10687,0.072546,0.065067
1202,50.133,00:50.13,0.031993,0.06397,0.055648,0.04555
1203,50.175,00:50.18,0.037618,0.094008,0.068495,0.060442
1204,50.217,00:50.22,0.034028,0.057902,0.056991,0.04468
1205,50.259,00:50.26,0.038676,0.07037,0.067986,0.0527
1206,50.3,00:50.30,0.035683,0.051416,0.056505,0.043272
1207,50.342,00:50.34,0.040489,0.088784,0.071435,0.060487
1208,50.384,00:50.38,0.039226,0.07994,0.063866,0.05594
1209,50.425,00:50.43,0.041705,0.079962,0.060764,0.057
1210,50.467,00:50.47,0.021524,0.026508,0.041829,0.025299
1211,50.509,00:50.51,0.02119,0.022693,0.046991,0.024296
1212,50.551,00:50.55,0.019471,0.020776,0.038079,0.021789
1213,50.592,00:50.59,0.019624,0.029972,0.043657,0.025649
1214,50.634,00:50.63,0.017688,0.023629,0.034861,0.021484
1215,50.676,00:50.68,0.191142,0.770054,0.23794,0.398441
1216,50.717,00:50.72,0.221344,0.416804,0.28625,0.296245
1217,50.759,00:50.76,0.222169,0.51722,0.275463,0.330766
1218,50.801,00:50.80,0.088498,0.055678,0.230208,0.091182
1219,50.842,00:50.84,0.232361,0.296662,0.255301,0.25716
1220,50.884,00:50.88,0.227879,0.259816,0.274282,0.243697
1221,50.926,00:50.93,0.239009,0.20652,0.271481,0.230885
1222,50.968,00:50.97,0.238125,0.260481,0.263079,0.248445
1223,51.009,00:51.01,0.313696,0.398058,0.254421,0.337295
1224,51.051,00:51.05,0.291282,0.341271,0.265648,0.306215
1225,51.093,00:51.09,0.000593,0.015175,0.003264,0.005964
1226,51.134,00:51.13,0.224082,0.220129,0.259005,0.22619
1227,51.176,00:51.18,0.000743,0.015014,0.004259,0.00609
1228,51.218,00:51.22,0.155402,0.181171,0.234051,0.172286
1229,51.26,00:51.26,0.000921,0.01456,0.006181,0.006221
1230,51.301,00:51.30,0.088147,0.097833,0.183634,0.101086
1231,51.343,00:51.34,0.001162,0.017784,0.007963,0.00766
1232,51.385,00:51.38,0.073502,0.067098,0.158148,0.079725
1233,51.426,00:51.43,0.001017,0.01797,0.006782,0.007527
1234,51.468,00:51.47,0.064304,0.057829,0.150787,0.070686
1235,51.51,00:51.51,0.000882,0.013304,0.006319,0.005773
1236,51.552,00:51.55,0.054321,0.07873,0.144745,0.071907
1237,51.593,00:51.59,0.327657,0.687073,0.31875,0.452562
1238,51.635,00:51.63,0.06602,0.039738,0.245718,0.074791
1239,51.677,00:51.68,0.003477,0.022432,0.016157,0.011379
1240,51.718,00:51.72,0.003262,0.022343,0.017153,0.01133
1241,51.76,00:51.76,0.004045,0.024209,0.020486,0.012746
1242,51.802,00:51.80,0.001114,0.018227,0.005718,0.007564
1243,51.843,00:51.84,0.001286,0.021774,0.00625,0.008953
1244,51.885,00:51.89,0.000223,0.006773,0.001296,0.002623
1245,51.927,00:51.93,0.000187,0.006885,0.001088,0.002621
1246,51.969,00:51.97,0.000761,0.007957,0.00412,0.003616
1247,52.01,00:52.01,0.342321,0.401972,0.281204,0.357087
1248,52.052,00:52.05,0.072983,0.044488,0.238912,0.079603
1249,52.094,00:52.09,0.002547,0.021424,0.014213,0.01032
1250,52.135,00:52.14,0.001456,0.018323,0.008519,0.008066
1251,52.177,00:52.18,0.000922,0.017399,0.004699,0.007067
1252,52.219,00:52.22,0.000873,0.013551,0.005625,0.005785
1253,52.261,00:52.26,0.000598,0.013413,0.003796,0.005403
1254,52.302,00:52.30,0.000301,0.01009,0.002037,0.003901
1255,52.344,00:52.34,0.000339,0.011041,0.002801,0.004331
1256,52.386,00:52.39,0.001645,0.0171,0.007824,0.007672
1257,52.427,00:52.43,0.324933,0.796895,0.212431,0.478869
1258,52.469,00:52.47,0.009285,0.017544,0.051111,0.016358
1259,52.511,00:52.51,0.004988,0.017609,0.029468,0.011853
1260,52.553,00:52.55,0.022398,0.045559,0.079167,0.036181
1261,52.594,00:52.59,0.004278,0.031289,0.016574,0.014961
1262,52.636,00:52.64,0.003843,0.041054,0.015046,0.017987
1263,52.678,00:52.68,0.019209,0.032915,0.061528,0.028238
1264,52.719,00:52.72,0.002487,0.026573,0.011852,0.011854
1265,52.761,00:52.76,0.00193,0.019679,0.014005,0.00935
1266,52.803,00:52.80,0.015253,0.023947,0.06125,0.022896
1267,52.844,00:52.84,0.001857,0.016728,0.010764,0.007953
1268,52.886,00:52.89,0.002123,0.021323,0.011065,0.009737
1269,52.928,00:52.93,0.016156,0.030575,0.058102,0.025397
1270,52.97,00:52.97,0.002306,0.018856,0.012917,0.00916
1271,53.011,00:53.01,0.002546,0.019064,0.012384,0.009311
1272,53.053,00:53.05,0.016877,0.04577,0.060023,0.031304
1273,53.095,00:53.09,0.002613,0.013832,0.014375,0.007716
1274,53.136,00:53.14,0.002498,0.012086,0.017014,0.007305
1275,53.178,00:53.18,0.018302,0.02579,0.075486,0.026641
1276,53.22,00:53.22,0.002733,0.016527,0.017037,0.008992
1277,53.262,00:53.26,0.002743,0.014034,0.020278,0.008448
1278,53.303,00:53.30,0.017522,0.028926,0.073796,0.027141
1279,53.345,00:53.34,0.003004,0.01813,0.018472,0.009845
1280,53.387,00:53.39,0.003056,0.018934,0.017523,0.01006
1281,53.428,00:53.43,0.016092,0.032578,0.07037,0.02729
1282,53.47,00:53.47,0.003505,0.016717,0.019745,0.009753
1283,53.512,00:53.51,0.003994,0.019639,0.021458,0.011216
1284,53.554,00:53.55,0.015844,0.037822,0.064144,0.028366
1285,53.595,00:53.60,0.003255,0.018597,0.018125,0.010112
1286,53.637,00:53.64,0.004305,0.019978,0.023125,0.011673
1287,53.679,00:53.68,0.017726,0.032424,0.074722,0.02857
1288,53.72,00:53.72,0.004221,0.019097,0.022523,0.011258
1289,53.762,00:53.76,0.003532,0.018518,0.022616,0.010685
1290,53.804,00:53.80,0.014827,0.024891,0.071968,0.024064
1291,53.845,00:53.85,0.00421,0.015786,0.025069,0.010348
1292,53.887,00:53.89,0.00471,0.020113,0.02706,0.012336
1293,53.929,00:53.93,0.014292,0.028447,0.075023,0.02532
1294,53.971,00:53.97,0.004339,0.017491,0.025995,0.011108
1295,54.012,00:54.01,0.004247,0.020074,0.028264,0.012188
