Frame Number,Timecode,content_val,delta_edges,delta_hue,delta_lum,delta_sat
490,00:00:20.395,1.8868747287326386,0.05706787109375,0.77691650390625,1.1434326171875,3.7402750651041665
491,00:00:20.437,1.798244900173611,0.7574462890625,0.5904541015625,1.2002766927083333,3.60400390625
492,00:00:20.479,1.8599310980902777,0.3631591796875,0.8359375,1.1081339518229167,3.6357218424479165
493,00:00:20.521,1.737392849392361,0.8404541015625,0.83453369140625,1.2617390950520833,3.11590576171875
494,00:00:20.562,1.6330634223090277,0.05706787109375,0.6630655924479166,1.138671875,3.0974527994791665
495,00:00:20.604,1.594028049045139,1.14654541015625,0.6284993489583334,1.1924845377604167,2.9611002604166665
496,00:00:20.646,1.6328260633680554,0.04150390625,0.6409098307291666,1.0204060872395833,3.2371622721354165
497,00:00:20.687,1.4853040907118056,1.3592529296875,0.8863321940104166,1.1106363932291667,2.4589436848958335
498,00:00:20.729,1.4284193250868054,0.0311279296875,0.6912841796875,1.01104736328125,2.5829264322916665
499,00:00:20.771,1.629828559027778,1.0894775390625,0.5576375325520834,1.0536905924479167,3.2781575520833335
500,00:00:20.812,1.2924669053819444,0.3009033203125,0.5019327799479166,0.8249308268229166,2.550537109375
501,00:00:20.854,1.2842542860243056,1.0272216796875,0.6976521809895834,0.98577880859375,2.1693318684895835
502,00:00:20.896,1.3290540907118056,0.062255859375,0.5628458658854166,0.8604736328125,2.5638427734375
503,00:00:20.938,1.3140326605902777,1.27105712890625,0.5792643229166666,1.0359090169270833,2.3269246419270835
504,00:00:20.979,1.1918877495659723,0.00518798828125,0.4377034505208333,0.77850341796875,2.3594563802083335
505,00:00:21.021,1.4755995008680556,1.33331298828125,0.6878255208333334,1.13775634765625,2.6012166341145835
506,00:00:21.063,1.1801486545138888,0.0103759765625,0.5985514322916666,0.8061930338541666,2.1357014973958335
507,00:00:21.104,1.4649793836805556,1.162109375,0.7089436848958334,1.2709147135416667,2.4150797526041665
508,00:00:21.146,1.2693277994791667,0.04150390625,0.5318806966145834,0.833251953125,2.4428507486979165
509,00:00:21.188,1.6354437934027777,1.17767333984375,0.7070719401041666,1.27728271484375,2.9219767252604165
510,00:00:21.230,1.1277330186631944,0.08819580078125,0.4732462565104167,0.74957275390625,2.1603800455729165
511,00:00:21.271,0.9588623046875,1.20880126953125,0.4371744791666667,0.7958780924479166,1.6435343424479167
512,00:00:21.313,1.2329847547743056,0.0103759765625,0.4486897786458333,0.7929890950520834,2.457275390625
513,00:00:21.355,1.1034749348958333,1.43707275390625,0.54071044921875,0.85369873046875,1.916015625
514,00:00:21.396,1.171725802951389,0.103759765625,0.5737508138020834,0.75921630859375,2.1822102864583335
515,00:00:21.438,0.9986029730902777,1.28662109375,0.3817342122395833,0.8328043619791666,1.7812703450520833
516,00:00:21.480,1.301113552517361,1.141357421875,0.5917765299479166,0.9478759765625,2.3636881510416665
517,00:00:21.522,1.0690307617187502,0.26458740234375,0.51641845703125,0.7605183919270834,1.9301554361979167
518,00:00:21.563,1.1313680013020833,1.53045654296875,0.4792887369791667,0.9224446614583334,1.99237060546875
519,00:00:21.605,0.8093193901909723,0.0311279296875,0.4525146484375,0.6885986328125,1.2868448893229167
520,00:00:21.647,0.9770643446180555,1.514892578125,0.3419596354166667,0.9127197265625,1.676513671875
521,00:00:21.688,0.7227579752604166,0.0,0.5013631184895834,0.5462646484375,1.1206461588541667
522,00:00:21.730,1.3395589192708333,1.49932861328125,0.63995361328125,0.89691162109375,2.4818115234375
523,00:00:21.772,1.0178697374131944,0.20751953125,0.38116455078125,0.6681925455729166,2.0042521158854165
524,00:00:21.813,1.3684014214409723,1.5667724609375,0.59796142578125,1.0070393880208333,2.5002034505208335
525,00:00:21.855,1.0971340603298612,0.0,0.4761555989583333,0.69873046875,2.11651611328125
526,00:00:21.897,1.5282185872395833,1.9818115234375,0.6141357421875,1.01885986328125,2.95166015625
527,00:00:21.939,1.2319607204861112,0.20751953125,0.4986979166666667,0.8029378255208334,2.3942464192708335
528,00:00:21.980,1.5292561848958333,2.26715087890625,0.6383056640625,1.1292521158854167,2.8202107747395835
529,00:00:22.022,1.1075168185763888,0.0103759765625,0.6279296875,0.8062540690104166,1.88836669921875
530,00:00:22.064,1.6658393012152777,2.054443359375,0.93475341796875,1.2208048502604167,2.8419596354166665
531,00:00:22.105,1.0200941297743056,0.05706787109375,0.5114339192708334,0.72149658203125,1.8273518880208333
532,00:00:22.147,1.237114800347222,1.98699951171875,0.7986653645833334,0.9835611979166666,1.9291178385416667
533,00:00:22.189,1.1483629014756944,0.7781982421875,0.7923990885416666,0.7815144856770834,1.8711751302083333
534,00:00:22.231,1.6080457899305554,2.5836181640625,1.3454182942708333,1.0965169270833333,2.3822021484375
535,00:00:22.272,1.4889729817708333,0.228271484375,1.5980428059895833,0.8310343424479166,2.037841796875
536,00:00:22.314,3.962429470486111,2.926025390625,6.8265380859375,1.302978515625,3.7577718098958335
537,00:00:22.356,2.776197645399306,0.9234619140625,1.9818522135416667,1.0781453450520833,5.268595377604167
538,00:00:22.397,2.242974175347222,2.27752685546875,0.4210408528645833,1.2411092122395833,5.0667724609375
539,00:00:22.439,2.1779378255208335,0.25421142578125,0.6659138997395834,1.0475870768229167,4.8203125
540,00:00:22.481,2.333116319444444,2.44354248046875,0.7107747395833334,1.4101969401041667,4.878377278645833
541,00:00:22.523,2.564561631944444,0.00518798828125,0.6257527669270834,1.3170369466145833,5.750895182291667
542,00:00:22.564,2.357774522569444,2.012939453125,0.5752970377604166,1.4820760091145833,5.015950520833333
543,00:00:22.606,2.0866021050347223,0.01556396484375,0.40008544921875,1.2424723307291667,4.61724853515625
544,00:00:22.648,1.73834228515625,0.80413818359375,0.312744140625,1.2378743489583333,3.6644083658854165
545,00:00:22.689,2.561435275607639,0.0,0.45977783203125,1.4432169596354167,5.78131103515625
546,00:00:22.731,2.6803249782986107,0.0,0.4847615559895833,1.39862060546875,6.1575927734375
547,00:00:22.773,2.921352810329861,0.0,0.5247395833333334,1.6287434895833333,6.610575358072917
548,00:00:22.814,2.914516872829861,0.0,0.52545166015625,1.5655110677083333,6.652587890625
549,00:00:22.856,2.852423773871528,0.0,0.506103515625,1.6326497395833333,6.41851806640625
550,00:00:22.898,2.8822224934895835,0.0,0.5218912760416666,1.60491943359375,6.519856770833333
551,00:00:22.940,3.0008951822916665,0.0,0.5436197916666666,1.6675008138020833,6.79156494140625
552,00:00:22.981,3.3112318250868054,0.0,0.5663655598958334,1.8001708984375,7.567159016927083
553,00:00:23.023,2.9823472764756946,0.0,0.5348307291666666,1.8348388671875,6.577372233072917
554,00:00:23.065,17.567911783854168,0.0,3.21197509765625,2.5669352213541665,46.924825032552086
555,00:00:23.106,11.246900770399305,0.0,3.1716105143229165,2.7722574869791665,27.796834309895832
556,00:00:23.148,7.772040473090279,0.0,1.9601236979166667,2.8059488932291665,18.550048828125
557,00:00:23.190,8.18966335720486,0.0,2.1574910481770835,2.9323323567708335,19.479166666666668
558,00:00:23.232,5.590094672309029,0.0,1.8272298177083333,2.4869384765625,12.45611572265625
559,00:00:23.273,5.500454372829861,0.0,3.3476155598958335,2.2879842122395835,10.865763346354166
560,00:00:23.315,5.37457275390625,0.0,4.454630533854167,2.0997721354166665,9.569315592447916
561,00:00:23.357,6.492045084635417,0.0,5.200174967447917,1.8788045247395833,12.39715576171875
562,00:00:23.398,7.789360894097222,0.0,6.779683430989583,1.5125732421875,15.075826009114584
563,00:00:23.440,32.138285319010414,0.0,19.92919921875,2.1281534830729165,74.35750325520833
564,00:00:23.482,15.711981879340277,0.0,13.015299479166666,2.1890055338541665,31.931640625
565,00:00:23.524,17.210496690538196,0.0,13.928609212239584,3.10357666015625,34.59930419921875
566,00:00:23.565,12.463473849826388,0.0,8.37652587890625,3.0258992513020835,25.987996419270832
567,00:00:23.607,13.209343804253471,0.0,7.299763997395833,4.52978515625,27.798482259114582
568,00:00:23.649,9.463039822048612,0.0,1.9456787109375,4.423563639322917,22.019877115885418
569,00:00:23.690,8.03659396701389,0.0,1.1183268229166667,4.29412841796875,18.69732666015625
570,00:00:23.732,2.44024658203125,0.0,0.3392333984375,4.10894775390625,2.87255859375
571,00:00:23.774,4.018961588541667,0.0,0.5590413411458334,6.458455403645833,5.039388020833333
572,00:00:23.815,2.803955078125,0.0,0.4171956380208333,5.384114583333333,2.6105550130208335
573,00:00:23.857,3.859768337673611,0.0,0.6466064453125,8.284077962239584,2.64862060546875
574,00:00:23.899,58.685621473524314,193.34075927734375,45.304158528645836,94.95029703776042,35.802408854166664
575,00:00:23.941,37.56887478298611,100.0555419921875,12.15753173828125,64.14473470052083,36.40435791015625
576,00:00:23.982,46.435099283854164,111.624755859375,21.882731119791668,64.39731852213542,53.025248209635414
577,00:00:24.024,52.37245008680555,119.7491455078125,30.251973470052082,60.416463216145836,66.44891357421875
578,00:00:24.066,52.21166314019098,114.22393798828125,45.78814697265625,49.975667317708336,60.871175130208336
579,00:00:24.107,52.360914442274314,103.98284912109375,49.59246826171875,44.925069173177086,62.565205891927086
580,00:00:24.149,46.32147894965277,105.86090087890625,35.45550537109375,45.918070475260414,57.590861002604164
581,00:00:24.191,46.779276529947914,92.70416259765625,38.597086588541664,42.131123860677086,59.609619140625
582,00:00:24.233,43.05726453993055,81.8768310546875,37.592753092447914,41.358744303385414,50.220296223958336
583,00:00:24.274,32.79169379340278,81.91314697265625,27.240620930989582,35.256205240885414,35.878255208333336
584,00:00:24.316,18.93661159939236,55.82275390625,14.319193522135416,23.212320963541668,19.2783203125
585,00:00:24.358,10.908793131510416,24.7882080078125,7.709635416666667,14.104329427083334,10.91241455078125
586,00:00:24.399,10.40740966796875,23.20587158203125,7.4951171875,13.386311848958334,10.340799967447916
587,00:00:24.441,6.9904649522569455,13.5406494140625,4.867289225260417,8.8397216796875,7.264383951822917
588,00:00:24.483,7.313673231336806,14.84283447265625,4.9376220703125,9.4835205078125,7.519877115885417
589,00:00:24.525,5.938937717013889,10.45379638671875,3.860595703125,7.567606608072917,6.38861083984375
590,00:00:24.566,6.6407945421006955,12.99591064453125,4.490030924479167,8.49774169921875,6.934611002604167
591,00:00:24.608,1.6385769314236114,2.95196533203125,1.2859903971354167,1.7427978515625,1.8869425455729167
592,00:00:24.650,0.6232231987847223,1.5045166015625,0.4764404296875,0.6342976888020834,0.7589314778645834
593,00:00:24.691,0.7915106879340277,1.61346435546875,0.5875040690104166,0.869384765625,0.9176432291666666
594,00:00:24.733,0.6554429796006944,1.38519287109375,0.5299479166666666,0.58819580078125,0.8481852213541666
595,00:00:24.775,0.3949720594618055,0.44097900390625,0.4464111328125,0.2976888020833333,0.4408162434895833
596,00:00:24.816,0.21827528211805555,0.37872314453125,0.2514851888020833,0.15669759114583334,0.24664306640625
597,00:00:24.858,0.9247165256076388,1.6912841796875,1.1897176106770833,0.6114095052083334,0.9730224609375
598,00:00:24.900,0.42078314887152773,0.5706787109375,0.4547526041666667,0.28643798828125,0.5211588541666666
599,00:00:24.942,0.5707939995659722,0.4669189453125,0.5091552734375,0.4827473958333333,0.7204793294270834
600,00:00:24.983,0.5581393771701388,0.9027099609375,0.4336751302083333,0.5957234700520834,0.64501953125
601,00:00:25.025,2.2230224609374996,2.57843017578125,2.6366984049479165,1.3891805013020833,2.6431884765625
602,00:00:25.067,1.5509236653645833,3.31512451171875,0.9419148763020834,1.9239908854166667,1.786865234375
603,00:00:25.108,1.681159125434028,3.54339599609375,1.1324259440104167,2.0011189778645835,1.9099324544270833
604,00:00:25.150,3.811943901909722,8.28521728515625,2.10028076171875,5.142293294270833,4.193257649739583
605,00:00:25.192,1.3756239149305554,3.21136474609375,0.9756062825520834,1.515869140625,1.6353963216145833
606,00:00:25.234,0.9304470486111112,2.21527099609375,0.6488850911458334,1.052001953125,1.0904541015625
607,00:00:25.275,3.730638292100694,6.3604736328125,2.38525390625,4.513142903645833,4.29351806640625
608,00:00:25.317,1.3033854166666667,2.6458740234375,1.0403035481770833,1.41119384765625,1.4586588541666667
609,00:00:25.359,1.204888237847222,2.2930908203125,0.9631144205729166,1.26654052734375,1.385009765625
610,00:00:25.400,3.554429796006944,7.35137939453125,2.4542439778645835,4.324971516927083,3.8840738932291665
611,00:00:25.442,1.41290283203125,2.87933349609375,1.0460001627604167,1.55865478515625,1.6340535481770833
612,00:00:25.484,1.1901652018229167,2.69256591796875,0.92047119140625,1.25457763671875,1.39544677734375
613,00:00:25.526,3.4291314019097228,6.18408203125,2.2786458333333335,4.211018880208333,3.7977294921875
614,00:00:25.567,1.071316189236111,2.21527099609375,0.9144287109375,1.1141357421875,1.1853841145833333
615,00:00:25.609,6.80517578125,17.59246826171875,4.81170654296875,9.041666666666666,6.562154134114583
616,00:00:25.651,1.54071044921875,2.97271728515625,1.09088134765625,1.7077840169270833,1.8234659830729167
617,00:00:25.692,6.977783203125,16.8609619140625,4.677022298177083,9.495747884114584,6.760579427083333
618,00:00:25.734,1.537685818142361,4.01031494140625,1.1267293294270833,1.6817423502604167,1.8045857747395833
619,00:00:25.776,1.4384087456597223,2.4176025390625,1.19635009765625,1.5172526041666667,1.60162353515625
620,00:00:25.817,11.304355197482641,30.4119873046875,7.595255533854167,16.246622721354168,10.071187337239584
621,00:00:25.859,1.8500705295138886,4.03106689453125,1.3946329752604167,1.9778645833333333,2.1777140299479165
622,00:00:25.901,21.999443901909725,68.7408447265625,16.0185546875,34.667378743489586,15.312398274739584
623,00:00:25.943,1.0989176432291667,2.42279052734375,0.7725830078125,1.08258056640625,1.44158935546875
624,00:00:25.984,12.691128200954862,38.9410400390625,8.44207763671875,18.10870361328125,11.522603352864584
625,00:00:26.026,1.9543524848090277,4.57061767578125,1.4430745442708333,2.039306640625,2.38067626953125
626,00:00:26.068,11.96893310546875,33.58184814453125,8.238667805989584,16.295450846354168,11.3726806640625
627,00:00:26.109,1.550754123263889,3.11279296875,1.0498453776041667,1.6460978190104167,1.9563191731770833
628,00:00:26.151,1.1555311414930556,3.30474853515625,0.8336181640625,1.1598307291666667,1.47314453125
629,00:00:26.193,4.936916775173612,9.56146240234375,3.26116943359375,6.480326334635417,5.069254557291667
630,00:00:26.235,1.5439927842881944,3.28399658203125,1.0828043619791667,1.7151082356770833,1.8340657552083333
631,00:00:26.276,1.1895548502604167,2.75482177734375,0.8127034505208334,1.2978312174479167,1.4581298828125
632,00:00:26.318,4.425028483072917,9.3902587890625,2.767578125,5.727437337239583,4.780069986979167
633,00:00:26.360,1.60498046875,3.2373046875,1.1366780598958333,1.6151326497395833,2.0631306966145835
634,00:00:26.401,1.69305419921875,3.9117431640625,1.3250732421875,1.7685750325520833,1.9855143229166667
635,00:00:26.443,4.860663519965278,10.5938720703125,3.5169677734375,6.104207356770833,4.9608154296875
636,00:00:26.485,1.530422634548611,3.26324462890625,1.15142822265625,1.6987508138020833,1.7410888671875
637,00:00:26.527,1.7695109049479167,3.818359375,1.3832600911458333,1.7747395833333333,2.1505330403645835
638,00:00:26.568,3.152662489149306,7.23724365234375,2.1834309895833335,3.8463338216145835,3.42822265625
639,00:00:26.610,1.8685031467013886,4.56024169921875,1.3796590169270833,2.0810953776041665,2.1447550455729165
640,00:00:26.652,1.3791300455729167,3.714599609375,1.054931640625,1.4958699544270833,1.5865885416666667
641,00:00:26.693,3.3331298828125,8.08807373046875,2.4503377278645835,3.8356526692708335,3.7133992513020835
642,00:00:26.735,0.722812228732639,1.888427734375,0.5343831380208334,0.79766845703125,0.8363850911458334
643,00:00:26.777,0.5205281575520834,1.265869140625,0.4357096354166667,0.5466715494791666,0.5792032877604166
644,00:00:26.818,79.30078125,123.76983642578125,65.82810465494792,114.64560953776042,57.428629557291664
645,00:00:26.860,9.619581434461805,23.94256591796875,5.389546712239583,11.923014322916666,11.546183268229166
646,00:00:26.902,8.166212293836805,16.9854736328125,4.386271158854167,11.439208984375,8.67315673828125
647,00:00:26.944,8.387152777777777,17.9400634765625,4.1458740234375,12.261088053385416,8.754496256510416
648,00:00:26.985,6.033209906684029,10.99334716796875,3.3211669921875,7.842203776041667,6.936258951822917
649,00:00:27.027,7.359002007378472,11.185302734375,4.790059407552083,8.195068359375,9.091878255208334
650,00:00:27.069,62.18554009331598,113.4197998046875,46.275634765625,93.63578287760417,46.64520263671875
651,00:00:27.110,8.419501410590277,14.13726806640625,6.673421223958333,9.08984375,9.4952392578125
652,00:00:27.152,4.278720431857638,8.15032958984375,3.3100179036458335,4.7603759765625,4.765767415364583
653,00:00:27.194,3.911756727430556,3.486328125,3.42333984375,4.188578287760417,4.12335205078125
654,00:00:27.236,3.0752020941840272,3.11279296875,3.11151123046875,2.9522501627604165,3.1618448893229165
655,00:00:27.277,1.3765462239583333,0.9234619140625,1.8297932942708333,0.7340291341145834,1.5658162434895833
656,00:00:27.319,0.7939453125,0.61737060546875,1.19793701171875,0.3287150065104167,0.8551839192708334
657,00:00:27.361,0.848422580295139,0.726318359375,1.2092081705729167,0.3598836263020833,0.9761759440104166
658,00:00:27.402,1.5136515299479167,1.14654541015625,2.2144775390625,0.5707194010416666,1.7557576497395833
659,00:00:27.444,71.14106580946181,120.9735107421875,76.71714274088542,85.043701171875,51.662353515625
660,00:00:27.486,18.093058268229164,1.1309814453125,7.015848795572917,1.8091837565104167,45.454142252604164
661,00:00:27.528,14.61651611328125,0.49285888671875,7.72894287109375,1.67706298828125,34.44354248046875
662,00:00:27.569,14.141472710503471,1.016845703125,8.207865397135416,1.5237833658854167,32.692769368489586
663,00:00:27.611,11.535508897569445,0.33203125,6.996175130208333,1.2133382161458333,26.397013346354168
664,00:00:27.653,8.370130750868055,0.54473876953125,5.423502604166667,0.9747517903645834,18.712137858072918
665,00:00:27.694,7.298448350694444,0.07781982421875,4.11444091796875,0.9676717122395834,16.813232421875
666,00:00:27.736,5.734286838107638,0.1141357421875,2.89324951171875,0.7628173828125,13.546793619791666
667,00:00:27.778,3.8711140950520835,0.2490234375,2.1812337239583335,0.7174072265625,8.714701334635416
668,00:00:27.819,2.855156792534722,0.31646728515625,2.1288859049479165,0.5889078776041666,5.847676595052083
669,00:00:27.861,2.955518934461806,0.19195556640625,2.7435709635416665,0.6631062825520834,5.459879557291667
670,00:00:27.903,1.887641059027778,0.02593994140625,2.0670166015625,0.4727783203125,3.1231282552083335
671,00:00:27.945,1.5857408311631944,0.0311279296875,2.1143595377604165,0.475830078125,2.1670328776041665
672,00:00:27.986,1.0960964626736112,0.0,1.4644775390625,0.3737589518229167,1.4500528971354167
673,00:00:28.028,1.1600002712673612,0.06744384765625,1.62060546875,0.4413248697916667,1.4180704752604167
674,00:00:28.070,0.9200914171006945,0.03631591796875,1.21063232421875,0.4781087239583333,1.071533203125
675,00:00:28.111,0.6953125,0.0830078125,0.8402303059895834,0.3092447916666667,0.93646240234375
676,00:00:28.153,0.6635267469618056,0.11932373046875,0.8756306966145834,0.2865397135416667,0.8284098307291666
677,00:00:28.195,0.7627427842881945,0.15045166015625,1.0130615234375,0.33770751953125,0.9374593098958334
678,00:00:28.237,0.6159464518229166,0.0518798828125,0.7714640299479166,0.322509765625,0.7538655598958334
679,00:00:28.278,0.9121297200520835,0.00518798828125,1.16314697265625,0.3323567708333333,1.2408854166666667
680,00:00:28.320,0.4689805772569445,0.0103759765625,0.5656941731770834,0.28192138671875,0.559326171875
681,00:00:28.362,0.9282090928819443,0.07781982421875,1.14361572265625,0.40289306640625,1.2381184895833333
682,00:00:28.403,0.650729709201389,0.02593994140625,0.8247477213541666,0.3124186197916667,0.8150227864583334
683,00:00:28.445,0.5528428819444444,0.0103759765625,0.72259521484375,0.2571207682291667,0.6788126627604166
684,00:00:28.487,0.31395806206597227,0.0311279296875,0.4039713541666667,0.19691975911458334,0.3409830729166667
685,00:00:28.529,0.2554117838541667,0.04150390625,0.2740275065104167,0.21797688802083334,0.27423095703125
686,00:00:28.570,0.17793104383680558,0.11932373046875,0.17397054036458334,0.17340087890625,0.18642171223958334
687,00:00:28.612,0.14632839626736113,0.02593994140625,0.13230387369791666,0.13051350911458334,0.17616780598958334
688,00:00:28.654,22.152052137586807,17.8778076171875,1.7706298828125,44.8897705078125,19.795756022135418
689,00:00:28.695,59.65528700086805,83.07525634765625,33.774678548177086,73.35504150390625,71.83614095052083
690,00:00:28.737,0.6818033854166666,1.37481689453125,0.7733968098958334,0.56396484375,0.7080485026041666
691,00:00:28.779,65.94803195529515,121.79840087890625,57.336669921875,72.29156494140625,68.21586100260417
692,00:00:28.820,0.68157958984375,1.5045166015625,0.8663330078125,0.481689453125,0.69671630859375
693,00:00:28.862,43.825032552083336,89.25933837890625,29.846923828125,55.551106770833336,46.077067057291664
694,00:00:28.904,0.6144273546006945,1.40594482421875,0.53033447265625,0.63037109375,0.6825764973958334
695,00:00:28.946,15.089511447482641,42.15240478515625,12.202351888020834,18.241312662760418,14.824869791666666
696,00:00:28.987,0.2813924153645833,0.1763916015625,0.3233439127604167,0.2521158854166667,0.2687174479166667
697,00:00:29.029,0.97357177734375,1.91436767578125,0.7015584309895834,1.1532999674479167,1.06585693359375
698,00:00:29.071,10.145046657986112,24.8712158203125,7.670125325520833,13.163533528645834,9.601481119791666
699,00:00:29.112,1.1445448133680556,1.53564453125,1.0207926432291667,1.206787109375,1.2060546875
700,00:00:29.154,0.6977674696180557,1.29180908203125,0.930908203125,0.5462239583333334,0.6161702473958334
701,00:00:29.196,0.5560438368055556,0.23345947265625,1.07220458984375,0.19580078125,0.4001261393229167
702,00:00:29.238,0.3041653103298611,0.29571533203125,0.3876139322916667,0.18855794270833334,0.3363240559895833
703,00:00:29.279,0.3695882161458333,0.5810546875,0.42645263671875,0.27935791015625,0.4029541015625
704,00:00:29.321,5.69281005859375,17.03216552734375,6.303181966145833,3.5852254231770835,7.190022786458333
705,00:00:29.363,0.4938151041666667,0.643310546875,0.3695068359375,0.5232340494791666,0.5887044270833334
706,00:00:29.404,13.584743923611109,38.84246826171875,11.892557779947916,13.051066080729166,15.81060791015625
707,00:00:29.446,0.4366251627604167,0.36834716796875,0.4886474609375,0.3916829427083333,0.4295450846354167
708,00:00:29.488,35.546420627170136,70.11566162109375,28.993021647135418,36.761739095052086,40.884501139322914
709,00:00:29.530,0.584716796875,0.892333984375,0.6467081705729166,0.52935791015625,0.5780843098958334
710,00:00:29.571,40.940897623697914,88.797607421875,30.863871256510418,44.700236002604164,47.258585611979164
711,00:00:29.613,26.541788736979168,74.2816162109375,18.28106689453125,29.875834147135418,31.468465169270832
712,00:00:29.655,0.2676798502604167,0.1971435546875,0.3885904947916667,0.18255615234375,0.23189290364583334
713,00:00:29.696,15.017083062065973,39.56878662109375,11.244038899739584,17.852884928385418,15.954325358072916
714,00:00:29.738,1.1356947157118056,2.35015869140625,1.0912882486979167,1.1903889973958333,1.1254069010416667
715,00:00:29.780,7.967013888888889,25.1202392578125,5.338236490885417,9.8343505859375,8.72845458984375
716,00:00:29.821,0.7583889431423612,1.80023193359375,0.6675618489583334,0.7880045572916666,0.8196004231770834
717,00:00:29.863,11.13604736328125,38.3807373046875,4.044108072916667,17.336527506510418,12.027506510416666
718,00:00:29.905,0.9525214301215277,2.469482421875,0.7037760416666666,1.0194905598958333,1.1342976888020833
719,00:00:29.947,5.787855360243056,17.62359619140625,2.5440266927083335,8.571797688802084,6.24774169921875
720,00:00:29.988,0.33586968315972215,0.5291748046875,0.28741455078125,0.3139851888020833,0.4062093098958333
721,00:00:30.030,7.515869140625,22.73895263671875,4.630350748697917,9.923055013020834,7.99420166015625
722,00:00:30.072,1.107516818576389,1.99737548828125,0.72796630859375,1.3250732421875,1.2695109049479167
723,00:00:30.113,13.480645073784723,48.50250244140625,7.4132080078125,18.520894368489582,14.507832845052084
724,00:00:30.155,0.38744439019097227,0.3009033203125,0.41754150390625,0.3327433268229167,0.41204833984375
725,00:00:30.197,9.639967176649305,36.37298583984375,4.727152506510417,14.172200520833334,10.020548502604166
726,00:00:30.239,0.5775960286458334,0.86639404296875,0.5594075520833334,0.5421956380208334,0.6311848958333334
727,00:00:30.280,5.462443033854167,15.64697265625,3.0024007161458335,7.615478515625,5.769449869791667
728,00:00:30.322,0.7865261501736112,2.1685791015625,0.6561482747395834,0.8707478841145834,0.8326822916666666
729,00:00:30.364,0.7240532769097222,1.0894775390625,0.8120524088541666,0.6289469401041666,0.7311604817708334
730,00:00:30.405,67.13805474175346,106.07879638671875,57.97552490234375,63.282694498697914,80.15594482421875
731,00:00:30.447,11.632961697048609,29.073486328125,8.547587076822916,15.465433756510416,10.8858642578125
732,00:00:30.489,9.0400390625,19.94781494140625,6.83685302734375,12.188720703125,8.09454345703125
733,00:00:30.531,9.56396484375,20.46661376953125,7.0770263671875,12.815327962239584,8.799540201822916
734,00:00:30.572,6.819837782118056,13.3953857421875,5.25213623046875,8.80487060546875,6.402506510416667
735,00:00:30.614,7.5069580078125,15.377197265625,5.45654296875,9.976053873697916,7.088277180989583
736,00:00:30.656,51.7789781358507,111.21490478515625,46.988423665364586,52.574239095052086,55.774271647135414
737,00:00:30.697,8.567796495225695,17.701416015625,6.1395263671875,11.913330078125,7.650533040364583
738,00:00:30.739,8.138339572482638,18.16314697265625,5.871561686197917,11.348795572916666,7.194661458333333
739,00:00:30.781,7.474351671006944,17.29156494140625,5.37078857421875,10.50494384765625,6.547322591145833
740,00:00:30.822,7.394246419270833,17.2760009765625,5.324808756510417,10.28350830078125,6.574422200520833
741,00:00:30.864,0.8997056749131945,1.431884765625,1.2215779622395833,0.7406819661458334,0.7368570963541666
742,00:00:30.906,0.9085761176215278,2.69256591796875,1.2064005533854167,0.8225504557291666,0.69677734375
743,00:00:30.948,1.0827297634548612,1.93511962890625,1.4615275065104167,0.9066569010416666,0.8800048828125
744,00:00:30.989,58.401272243923614,117.43011474609375,63.867574055989586,47.573893229166664,63.762349446614586
745,00:00:31.031,16.164408365885418,19.7039794921875,8.460550944010416,16.990336100260418,23.042338053385418
746,00:00:31.073,15.684807671440971,15.28900146484375,7.959554036458333,16.086690266927082,23.0081787109375
747,00:00:31.114,15.1636962890625,14.4744873046875,7.731730143229167,15.409627278645834,22.3497314453125
748,00:00:31.156,14.937296549479166,16.74163818359375,7.373779296875,15.152099609375,22.2860107421875
749,00:00:31.198,14.545525444878471,15.1177978515625,7.270284016927083,14.32080078125,22.045491536458332
750,00:00:31.240,14.554517957899307,16.3006591796875,7.565592447916667,13.792928059895834,22.305033365885418
751,00:00:31.281,14.883470323350695,17.8363037109375,7.436747233072917,13.989827473958334,23.223836263020832
752,00:00:31.323,14.216478135850695,20.02044677734375,7.220621744791667,14.546000162760416,20.8828125
753,00:00:31.365,14.112528483072916,22.5054931640625,7.344034830729167,15.248291015625,19.745259602864582
754,00:00:31.406,13.713127983940971,21.92962646484375,7.347452799479167,15.265482584635416,18.526448567708332
755,00:00:31.448,15.892835828993057,29.2291259765625,9.09051513671875,17.05133056640625,21.536661783854168
756,00:00:31.490,17.682305230034725,33.02154541015625,10.935078938802084,18.479207356770832,23.63262939453125
757,00:00:31.532,21.170552571614582,41.005859375,14.02130126953125,21.616129557291668,27.874226888020832
758,00:00:31.573,24.101216634114582,43.6724853515625,17.865946451822918,24.950276692708332,29.4874267578125
759,00:00:31.615,27.340861002604168,49.61273193359375,21.090047200520832,28.905436197916668,32.027099609375
760,00:00:31.657,28.826029459635418,45.260009765625,22.021748860677082,31.749165852864582,32.707173665364586
761,00:00:31.698,30.193128797743054,51.5167236328125,23.624043782552082,32.940043131510414,34.015299479166664
762,00:00:31.740,26.725877549913193,43.267822265625,19.56903076171875,30.596455891927082,30.01214599609375
763,00:00:31.782,28.279744466145832,44.9176025390625,21.400370279947918,31.908671061197918,31.530192057291668
764,00:00:31.823,25.967929416232636,40.736083984375,19.156697591145832,30.296162923177082,28.450927734375
